Instance,Algorithm,Makespan,ScenarioID
la01,GALRPT,678,2
la01,GALRPT,666,2
la01,GALRPT,666,2
la01,GALRPT,711,2
la01,GALRPT,666,2
la01,GALRPT,666,2
la01,GAMIX,695,2
la01,GAMIX,666,2
la01,GAMIX,666,2
la01,GAMIX,666,2
la01,GAMIX,674,2
la01,GAMIX,666,2
la01,GAMIX,666,2
la01,GAMIX,678,2
la01,GAMIX,732,2
la01,GAMIX,695,2
la01,GAMIX,666,2
la01,GAMIX,666,2
la01,GAMIX,678,2
la01,GAMIX,666,2
la01,GAMIX,668,2
la01,GAMIX,680,2
la01,GAMIX,666,2
la01,GAMIX,680,2
la01,GAMIX,666,2
la01,GAMIX,666,2
la01,GA,706,2
la01,GA,666,2
la01,GA,666,2
la01,GA,666,2
la01,GA,666,2
la01,GA,666,2
la01,GA,678,2
la01,GA,666,2
la01,GA,678,2
la01,GA,678,2
la01,GA,666,2
la01,GA,666,2
la01,GA,666,2
la01,GA,666,2
la01,GA,678,2
la01,GA,678,2
la01,GA,669,2
la01,GA,666,2
la01,GA,678,2
la01,GA,666,2
la01,TS,668,2
la01,TS,678,2
la01,TS,666,2
la01,TS,667,2
la01,TS,695,2
la01,TS,678,2
la01,TS,666,2
la01,TS,666,2
la01,TS,666,2
la01,TS,668,2
la01,TS,666,2
la01,TS,678,2
la01,TS,695,2
la01,TS,666,2
la01,TS,678,2
la01,TS,666,2
la01,TS,684,2
la01,TS,684,2
la01,TS,688,2
la01,TS,682,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GAKK,958,2
la10,GASPT,958,2
la10,GASPT,958,2
