Instance,Algorithm,Makespan,ScenarioID
la20,GALPT,1040,1
la20,GASRPT,968,1
la20,GASRPT,974,1
la20,GASRPT,975,1
la20,GASRPT,920,1
la20,GASRPT,1018,1
la20,GASRPT,940,1
la20,GASRPT,1007,1
la20,GASRPT,951,1
la20,GASRPT,982,1
la20,GASRPT,938,1
la20,GASRPT,918,1
la20,GASRPT,951,1
la20,GASRPT,931,1
la20,GASRPT,943,1
la20,GASRPT,988,1
la20,GASRPT,997,1
la20,GASRPT,983,1
la20,GASRPT,1015,1
la20,GASRPT,961,1
la20,GASRPT,955,1
la20,GALRPT,957,1
la20,GALRPT,948,1
la20,GALRPT,1001,1
la20,GALRPT,940,1
la20,GALRPT,973,1
la20,GALRPT,949,1
la20,GALRPT,991,1
la20,GALRPT,954,1
la20,GALRPT,1026,1
la20,GALRPT,964,1
la20,GALRPT,1004,1
la20,GALRPT,941,1
la20,GALRPT,919,1
la20,GALRPT,968,1
la20,GALRPT,1044,1
la20,GALRPT,950,1
la20,GALRPT,1002,1
la20,GALRPT,955,1
la20,GALRPT,1045,1
la20,GALRPT,1033,1
la20,GAMIX,943,1
la20,GAMIX,915,1
la20,GAMIX,958,1
la20,GAMIX,981,1
la20,GAMIX,1008,1
la20,GAMIX,978,1
la20,GAMIX,977,1
la20,GAMIX,965,1
la20,GAMIX,951,1
la20,GAMIX,967,1
la20,GAMIX,1008,1
la20,GAMIX,949,1
la20,GAMIX,957,1
la20,GAMIX,1000,1
la20,GAMIX,1017,1
la20,GAMIX,928,1
la20,GAMIX,981,1
la20,GAMIX,971,1
la20,GAMIX,937,1
la20,GAMIX,1013,1
la20,GA,947,1
la20,GA,999,1
la20,GA,981,1
la20,GA,948,1
la20,GA,961,1
la20,GA,967,1
la20,GA,1029,1
la20,GA,1047,1
la20,GA,965,1
la20,GA,947,1
la20,GA,914,1
la20,GA,979,1
la20,GA,955,1
la20,GA,979,1
la20,GA,946,1
la20,GA,980,1
la20,GA,1017,1
la20,GA,935,1
la20,GA,986,1
la20,GA,998,1
la20,TS,1037,1
la20,TS,1031,1
la20,TS,1023,1
la20,TS,989,1
la20,TS,1037,1
la20,TS,949,1
la20,TS,1047,1
la20,TS,979,1
la20,TS,1041,1
la20,TS,1033,1
la20,TS,939,1
la20,TS,982,1
la20,TS,996,1
la20,TS,957,1
la20,TS,994,1
la20,TS,1055,1
la20,TS,951,1
la20,TS,1031,1
la20,TS,998,1
la20,TS,1055,1
la30,GAKK,1502,1
la30,GAKK,1483,1
la30,GAKK,1517,1
la30,GAKK,1508,1
la30,GAKK,1576,1
la30,GAKK,1512,1
la30,GAKK,1515,1
la30,GAKK,1579,1
la30,GAKK,1577,1
la30,GAKK,1566,1
la30,GAKK,1486,1
la30,GAKK,1491,1
la30,GAKK,1529,1
la30,GAKK,1509,1
la30,GAKK,1538,1
la30,GAKK,1534,1
la30,GAKK,1580,1
la30,GAKK,1507,1
la30,GAKK,1522,1
la30,GAKK,1490,1
la30,GASPT,1571,1
la30,GASPT,1563,1
la30,GASPT,1548,1
la30,GASPT,1525,1
la30,GASPT,1535,1
la30,GASPT,1577,1
la30,GASPT,1491,1
la30,GASPT,1563,1
la30,GASPT,1565,1
la30,GASPT,1552,1
la30,GASPT,1496,1
la30,GASPT,1511,1
la30,GASPT,1528,1
la30,GASPT,1579,1
la30,GASPT,1521,1
la30,GASPT,1628,1
la30,GASPT,1495,1
la30,GASPT,1614,1
la30,GASPT,1533,1
la30,GASPT,1510,1
la30,GALPT,1501,1
la30,GALPT,1540,1
la30,GALPT,1522,1
la30,GALPT,1488,1
la30,GALPT,1528,1
la30,GALPT,1518,1
la30,GALPT,1553,1
la30,GALPT,1524,1
la30,GALPT,1505,1
la30,GALPT,1581,1
la30,GALPT,1513,1
la30,GALPT,1555,1
la30,GALPT,1588,1
la30,GALPT,1525,1
la30,GALPT,1471,1
la30,GALPT,1611,1
la30,GALPT,1515,1
la30,GALPT,1566,1
la30,GALPT,1535,1
la30,GALPT,1489,1
la30,GASRPT,1505,1
la30,GASRPT,1509,1
la30,GASRPT,1517,1
la30,GASRPT,1456,1
la30,GASRPT,1489,1
la30,GASRPT,1459,1
la30,GASRPT,1556,1
la30,GASRPT,1541,1
la30,GASRPT,1514,1
la30,GASRPT,1542,1
la30,GASRPT,1520,1
la30,GASRPT,1560,1
la30,GASRPT,1546,1
la30,GASRPT,1520,1
la30,GASRPT,1525,1
la30,GASRPT,1532,1
la30,GASRPT,1519,1
la30,GASRPT,1607,1
la30,GASRPT,1512,1
la30,GASRPT,1512,1
la30,GALRPT,1568,1
la30,GALRPT,1485,1
la30,GALRPT,1513,1
la30,GALRPT,1537,1
la30,GALRPT,1544,1
la30,GALRPT,1517,1
la30,GALRPT,1553,1
la30,GALRPT,1516,1
la30,GALRPT,1542,1
la30,GALRPT,1527,1
la30,GALRPT,1552,1
la30,GALRPT,1499,1
la30,GALRPT,1534,1
la30,GALRPT,1571,1
la30,GALRPT,1472,1
la30,GALRPT,1461,1
la30,GALRPT,1514,1
la30,GALRPT,1475,1
la30,GALRPT,1585,1
la30,GALRPT,1523,1
la30,GAMIX,1616,1
la30,GAMIX,1532,1
la30,GAMIX,1604,1
la30,GAMIX,1509,1
la30,GAMIX,1576,1
la30,GAMIX,1498,1
la30,GAMIX,1547,1
la30,GAMIX,1595,1
la30,GAMIX,1519,1
la30,GAMIX,1482,1
la30,GAMIX,1554,1
la30,GAMIX,1529,1
la30,GAMIX,1542,1
la30,GAMIX,1546,1
la30,GAMIX,1521,1
la30,GAMIX,1573,1
la30,GAMIX,1508,1
la30,GAMIX,1545,1
la30,GAMIX,1524,1
la30,GAMIX,1495,1
la30,GA,1536,1
la30,GA,1552,1
la30,GA,1537,1
la30,GA,1648,1
