Instance,Algorithm,Makespan,ScenarioID
la20,GALRPT,961,4
la20,GALRPT,969,4
la20,GALRPT,957,4
la20,GALRPT,971,4
la20,GALRPT,949,4
la20,GALRPT,1012,4
la20,GALRPT,943,4
la20,GALRPT,942,4
la20,GALRPT,1007,4
la20,GAMIX,954,4
la20,GAMIX,1043,4
la20,GAMIX,984,4
la20,GAMIX,1046,4
la20,GAMIX,976,4
la20,GAMIX,967,4
la20,GAMIX,943,4
la20,GAMIX,959,4
la20,GAMIX,956,4
la20,GAMIX,918,4
la20,GAMIX,923,4
la20,GAMIX,1000,4
la20,GAMIX,1010,4
la20,GAMIX,1002,4
la20,GAMIX,972,4
la20,GAMIX,927,4
la20,GAMIX,977,4
la20,GAMIX,945,4
la20,GAMIX,944,4
la20,GAMIX,942,4
la20,GA,949,4
la20,GA,922,4
la20,GA,940,4
la20,GA,1007,4
la20,GA,953,4
la20,GA,1003,4
la20,GA,948,4
